,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
481,1021_01,,False,F/192/S,TRAPPIST-1e,23,False,0,458,151,256,0,Mara Ments,False
482,1023_01,Mars,True,F/193/S,TRAPPIST-1e,37,False,0,0,0,0,0,Eet Vlake,False
483,1028_01,Earth,True,G/160/S,PSO J318.5-22,35,False,0,0,0,0,0,Glene Hendrewsons,False
484,1037_01,Earth,True,G/162/S,TRAPPIST-1e,46,False,,0,0,0,0,Racily Olivasquez,False
485,1039_01,Earth,False,F/195/S,TRAPPIST-1e,33,False,553,6,0,0,90,Annah Vincenton,False
486,1042_01,Europa,False,A/8/P,55 Cancri e,34,True,0,1286,39,527,57,Mizark Witalnerod,False
487,1044_01,Earth,False,G/165/S,TRAPPIST-1e,51,False,0,111,1719,45,4,Gayla Hinglendez,False
488,1050_01,,True,G/157/P,TRAPPIST-1e,,False,0,0,,0,0,Evendy Buchansen,False
489,1055_01,Earth,False,G/158/P,TRAPPIST-1e,27,,54,47,630,0,53,Hilly Booneid,False
490,1059_01,Europa,True,C/40/P,55 Cancri e,22,False,0,0,0,0,0,Sino Panspic,False
491,1059_02,Europa,True,C/40/P,55 Cancri e,33,False,0,0,0,0,0,Astula Panspic,False
492,1061_01,Europa,True,C/41/P,55 Cancri e,31,False,0,0,0,0,0,Chard Stracary,False
493,1064_01,Earth,False,E/59/P,TRAPPIST-1e,16,False,0,0,978,9,0,Racey Marson,False
494,1064_02,Earth,False,G/159/P,55 Cancri e,6,False,0,0,0,0,0,Dennie Marson,False
495,1067_01,Earth,False,F/203/S,PSO J318.5-22,18,False,289,0,423,150,508,Kerrie Gallandez,False
496,1069_01,Europa,True,D/40/P,55 Cancri e,30,False,0,0,0,0,0,Okula Opshosent,False
497,1070_01,Earth,False,F/221/P,TRAPPIST-1e,24,False,0,92,656,0,0,Valex Wolfaddox,False
498,1072_01,Earth,True,G/160/P,PSO J318.5-22,57,False,0,0,0,0,0,Lonnis Arneras,False
499,1072_02,Earth,True,G/160/P,TRAPPIST-1e,24,False,0,0,0,,0,Kenda Arneras,False
500,1072_03,Earth,False,G/160/P,TRAPPIST-1e,23,False,0,784,,0,1,Kariel Arneras,False
501,1072_04,Earth,False,G/160/P,TRAPPIST-1e,40,False,150,8,565,60,0,Kencey Arneras,False
502,1072_05,Earth,False,G/160/P,55 Cancri e,21,False,699,0,0,0,18,Aleroy Arneras,False
503,1072_06,Earth,False,G/160/P,TRAPPIST-1e,17,False,154,49,540,0,0,Feline Farmonrada,False
504,1072_07,Earth,True,G/160/P,55 Cancri e,25,False,0,,0,0,0,Vanney Arneras,False
505,1072_08,Earth,True,G/160/P,TRAPPIST-1e,34,False,0,0,0,0,0,Harvin Arneras,False
506,1073_01,Earth,False,G/168/S,TRAPPIST-1e,18,False,212,188,38,0,449,Joyn Balley,False
507,1074_01,Earth,False,E/75/S,TRAPPIST-1e,8,False,0,0,0,0,0,Ninaha Mcbriggins,False
508,1074_02,Earth,True,E/75/S,PSO J318.5-22,14,False,0,0,0,0,0,Idarry Mcbriggins,False
509,1081_01,Earth,,G/164/P,,16,False,0,0,0,0,0,Viviay Steeletters,False
510,1087_01,Mars,False,F/222/P,TRAPPIST-1e,22,False,4,192,1161,11,19,Snich Lette,False
511,1090_01,Europa,True,B/42/S,TRAPPIST-1e,21,False,0,0,0,0,0,Sadlami Aindlylid,False
512,1090_02,Europa,False,B/42/S,55 Cancri e,23,False,0,7600,,188,12863,Alnath Wheltary,False
513,1092_01,Earth,True,G/167/P,55 Cancri e,26,False,0,0,0,0,0,Dianya Mcleandez,False
514,1098_01,Mars,False,D/37/S,TRAPPIST-1e,18,False,2233,0,346,0,0,Dontch Ickes,False
515,1101_01,Earth,False,G/171/S,TRAPPIST-1e,72,False,0,708,0,1,11,Royce Norry,False
516,1103_01,Mars,False,F/228/P,TRAPPIST-1e,18,False,1216,0,32,41,0,Jet Hoche,False
517,1104_01,Europa,True,C/41/S,55 Cancri e,24,False,0,0,0,0,0,Ruchban Sorticbar,False
518,1106_01,Mars,False,F/209/S,TRAPPIST-1e,36,False,1199,27,83,0,0,Mondax Brie,False
519,1106_02,Mars,True,F/209/S,TRAPPIST-1e,13,False,0,0,0,0,0,Ran Brie,False
520,1107_01,Earth,False,F/210/S,TRAPPIST-1e,19,False,132,575,294,0,513,Andine Bonnondry,False
521,1109_01,Earth,False,F/212/S,PSO J318.5-22,28,False,847,20,0,77,0,Thony Kinson,False
522,1111_01,Earth,True,G/172/S,55 Cancri e,2,False,0,0,0,0,0,Colly Burnerez,False
523,1111_02,Earth,True,G/172/S,TRAPPIST-1e,5,False,0,0,0,0,0,Almary Burnerez,False
524,1111_03,Earth,False,E/77/S,55 Cancri e,25,False,0,0,150,562,6,Alie Burnerez,False
525,1118_01,Europa,False,C/43/S,TRAPPIST-1e,45,False,0,283,0,3613,0,Wasalm Pokematic,False
526,1118_02,Europa,True,C/43/S,TRAPPIST-1e,59,False,0,0,0,0,0,Sula Headal,False
527,1118_03,Europa,,C/43/S,TRAPPIST-1e,6,False,0,0,0,0,0,Ashird Headal,False
528,1118_04,Europa,False,C/43/S,TRAPPIST-1e,36,False,1477,2036,0,484,0,Asham Headal,False
529,1118_05,Europa,False,C/43/S,TRAPPIST-1e,40,False,0,10,0,4,6119,Nesch Pokematic,False
530,1119_01,Mars,False,F/214/S,TRAPPIST-1e,36,True,43,314,352,732,3,Grants Flie,False
531,1119_02,Mars,True,F/214/S,TRAPPIST-1e,31,False,0,0,0,0,0,Gal Flie,False
532,1120_01,Earth,False,G/168/P,PSO J318.5-22,19,False,0,,2329,0,1,Keitha Mcgoway,False
533,1122_01,Earth,True,G/169/P,TRAPPIST-1e,13,False,0,0,0,0,0,Maril Monroellynn,False
534,1124_01,Europa,True,C/44/S,TRAPPIST-1e,31,False,0,0,0,0,0,Sabih Dighty,False
535,1124_02,,True,C/44/S,TRAPPIST-1e,22,False,0,0,0,0,0,Keidhma Dighty,False
536,1124_03,Europa,False,C/44/S,55 Cancri e,52,False,0,225,0,1624,49,Alphain Dighty,False
537,1125_01,Earth,False,F/230/P,TRAPPIST-1e,22,False,555,16,181,0,24,Lorey Torrez,False
538,1125_02,Earth,True,G/170/P,TRAPPIST-1e,34,False,0,0,0,0,0,Analdy Torrez,False
539,1126_01,Mars,True,F/215/S,TRAPPIST-1e,23,False,0,0,0,0,0,Heales Hoche,False
540,1128_01,Europa,True,B/41/P,55 Cancri e,14,False,0,0,0,0,0,Ankabit Wassid,False
541,1128_02,Europa,True,B/41/P,TRAPPIST-1e,30,False,0,0,0,0,0,Arion Wassid,False
542,1131_01,Europa,True,B/44/S,55 Cancri e,75,False,0,0,0,0,0,Mizark Comessic,False
543,1135_01,Europa,False,B/45/S,TRAPPIST-1e,28,False,1371,1447,0,,6151,Strali Coarswing,False
544,1135_02,Europa,False,,55 Cancri e,61,False,26,3606,,0,138,Toperon Coarswing,False
545,1135_03,Europa,False,B/45/S,TRAPPIST-1e,25,False,0,1039,12,4584,2158,Polari Coarswing,False
546,1135_04,Europa,False,B/45/S,55 Cancri e,21,False,411,7312,14,22,215,Sarthim Coarswing,False
547,1137_01,Europa,False,E/82/S,TRAPPIST-1e,,False,0,1537,,112,753,Vindem Unings,False
548,1137_02,Europa,False,A/13/S,55 Cancri e,28,True,0,109,0,1514,942,Majora Unings,False
549,1138_01,Europa,False,E/66/P,TRAPPIST-1e,41,False,0,6523,0,13,0,Syrmion Serping,False
550,1139_01,Earth,True,G/172/P,PSO J318.5-22,25,False,0,0,0,0,0,Aleen Joycerton,False
551,1143_01,Earth,False,F/216/S,55 Cancri e,28,False,0,172,539,91,0,Berly Holcompson,False
552,1145_01,Mars,False,F/231/P,TRAPPIST-1e,0,False,0,0,0,0,0,Wheals Gele,False
553,1145_02,Mars,False,F/231/P,TRAPPIST-1e,19,False,775,0,1863,0,0,Bants Gele,False
554,1145_03,Mars,False,E/67/P,TRAPPIST-1e,22,False,1031,0,16,1,0,Quars Backo,False
555,1145_04,Mars,False,F/231/P,TRAPPIST-1e,2,False,0,0,0,0,0,Range Gele,False
556,1151_01,Earth,False,G/180/S,55 Cancri e,35,False,,0,783,10,6,Joanry Delangleton,False
557,1157_01,Earth,False,F/219/S,,42,False,1030,0,48,463,,Millia Conleydenan,False
558,1158_01,Mars,True,E/68/P,TRAPPIST-1e,46,False,0,0,0,0,0,Hont Vloaf,False
559,1158_02,Mars,True,E/68/P,TRAPPIST-1e,26,False,,0,0,0,0,Chicke Vloaf,False
560,1159_01,Earth,True,G/181/S,PSO J318.5-22,19,False,0,0,0,0,0,Trice Garrez,False
561,1159_02,Earth,False,G/181/S,,11,False,0,0,0,0,,Yolas Garrez,False
562,1159_03,Earth,True,G/181/S,PSO J318.5-22,11,False,0,0,0,0,0,Naomie Garrez,False
563,1160_01,Mars,False,F/234/P,TRAPPIST-1e,17,False,26,0,1094,0,0,Cowns Hocke,False
564,1164_01,Earth,False,F/220/S,TRAPPIST-1e,23,False,220,0,819,47,0,Samana Kaney,False
565,1171_01,Earth,False,E/84/S,TRAPPIST-1e,37,False,,0,225,1,2170,Vina Harley,False
566,1172_01,Mars,True,F/222/S,TRAPPIST-1e,18,False,0,0,0,,0,Healls Betie,False
567,1176_01,Mars,False,E/85/S,TRAPPIST-1e,48,False,527,2,1547,38,0,Goldch Ane,False
568,1181_01,Earth,False,F/226/S,TRAPPIST-1e,18,False,18,0,1,449,307,Alancy Philloway,False
569,1183_01,Europa,True,C/45/P,TRAPPIST-1e,18,False,0,0,0,0,0,Alhail Derupethy,False
570,1183_02,Europa,False,C/45/P,TRAPPIST-1e,32,True,3,2235,927,142,1582,Rasaleh Filerst,False
571,1183_03,Europa,True,C/45/P,55 Cancri e,26,False,0,0,0,0,0,Celeb Derupethy,False
572,1184_01,Europa,True,C/46/S,PSO J318.5-22,26,False,0,0,0,0,0,Astorux Peraket,False
573,1184_02,,False,C/46/S,55 Cancri e,55,False,0,156,0,,361,Dyonif Peraket,False
574,1189_01,Earth,False,G/177/P,55 Cancri e,19,False,678,0,0,38,0,Eduana Hinglendez,False
575,1194_01,Mars,False,D/39/S,TRAPPIST-1e,65,False,1710,0,219,12,0,Relix Kidie,False
576,1196_01,Mars,False,F/240/P,TRAPPIST-1e,28,False,1789,0,597,0,120,Warets Panie,False
577,1196_02,Mars,False,F/240/P,TRAPPIST-1e,24,False,770,55,325,0,0,Wark Panie,False
578,1200_01,Europa,True,C/47/S,55 Cancri e,52,False,0,0,0,0,,Acceleb Alutorody,False
579,1201_01,Europa,False,D/40/S,TRAPPIST-1e,67,False,0,4099,169,221,5815,Majoth Fairdised,False
580,1201_02,Europa,False,D/40/S,TRAPPIST-1e,34,False,0,3533,0,757,34,Tope Fairdised,False
581,1202_01,Mars,False,E/74/P,TRAPPIST-1e,23,False,1459,0,608,0,14,Choney Empie,False
582,1204_01,Earth,False,E/75/P,TRAPPIST-1e,26,False,0,0,995,2,0,,False
583,1205_01,Earth,False,F/231/S,TRAPPIST-1e,28,False,0,0,260,1149,0,Shard Antoshipson,False
584,1207_01,Earth,False,G/185/S,TRAPPIST-1e,9,False,0,0,0,0,,Gayla River,False
585,1207_02,Earth,False,G/185/S,55 Cancri e,1,False,0,0,0,,0,Bettie River,False
586,1207_03,Earth,True,G/185/S,TRAPPIST-1e,1,False,0,,0,0,0,Sus River,False
587,1207_04,Earth,False,E/86/S,TRAPPIST-1e,58,False,0,5,,0,2,Willah River,False
588,1209_01,Europa,False,C/47/P,TRAPPIST-1e,59,False,0,24,0,1824,1742,Arraiam Aloquinght,False
589,1209_02,Europa,False,C/47/P,TRAPPIST-1e,54,,48,2650,0,424,1031,Mimosam Aloquinght,False
590,1217_01,Europa,False,D/41/S,55 Cancri e,8,False,0,0,0,0,0,Elebola Droning,False
591,1217_02,Europa,True,D/41/S,TRAPPIST-1e,28,False,0,0,0,0,0,Astrah Droning,False
592,1219_01,Europa,False,B/52/S,55 Cancri e,19,False,0,498,0,10,2882,Meram Meteet,False
593,1219_02,Europa,True,B/52/S,55 Cancri e,23,False,0,0,0,0,0,Alasmon Meteet,False
594,1224_01,Mars,True,F/233/S,TRAPPIST-1e,47,False,0,0,0,0,0,Kink Chene,False
595,1224_02,Mars,False,D/42/S,TRAPPIST-1e,17,False,,583,2936,0,0,Wat Chene,False
596,1226_01,Mars,True,F/234/S,TRAPPIST-1e,33,False,0,0,0,0,0,Scers Flaie,False
597,1226_02,Mars,True,F/234/S,TRAPPIST-1e,43,False,0,0,0,0,0,Slose Flaie,False
598,1227_01,Europa,True,E/88/S,TRAPPIST-1e,28,False,0,0,0,0,,Anchib Spedlybood,False
599,1237_01,Earth,False,F/247/P,TRAPPIST-1e,32,False,0,,777,1,0,Briane Leeves,False
600,1241_01,Earth,False,F/248/P,TRAPPIST-1e,13,False,539,101,0,0,41,Troyce Kellson,False
601,1244_01,Mars,True,F/249/P,,18,False,0,0,0,0,0,Blues Shcad,False
602,1245_01,Earth,True,G/190/S,,16,False,0,0,0,0,0,Bobina Schmondez,False
603,1247_01,Mars,True,F/250/P,TRAPPIST-1e,6,False,0,0,0,0,0,Ses Conie,False
604,1249_01,Earth,False,F/251/P,TRAPPIST-1e,27,False,0,610,0,948,0,Briany Deckley,False
605,1251_01,Mars,True,D/43/S,TRAPPIST-1e,29,False,0,0,0,0,0,Row Steen,False
606,1252_01,Earth,False,E/90/S,55 Cancri e,32,False,0,0,8,1612,0,Allara Loverceson,False
607,1253_01,Earth,False,E/91/S,TRAPPIST-1e,23,False,72,0,0,910,0,Virgie Rushing,False
608,1257_01,Europa,True,C/51/S,TRAPPIST-1e,33,False,0,0,0,0,0,Thaldah Nairing,False
609,1257_02,Europa,True,C/51/S,TRAPPIST-1e,51,False,0,0,0,0,0,Atino Nairing,False
610,1257_03,Europa,False,C/51/S,TRAPPIST-1e,41,False,0,297,8292,601,275,Alraixa Nairing,False
611,1257_04,Europa,False,C/51/S,TRAPPIST-1e,20,False,0,2081,0,3,79,Askedus Nairing,False
612,1262_01,Earth,False,G/187/P,55 Cancri e,0,False,0,0,0,0,0,Johna Wilderssen,False
613,1262_02,Earth,False,F/252/P,55 Cancri e,13,False,501,287,0,7,2,Garlie Wilderssen,False
614,1265_01,Earth,True,G/188/P,TRAPPIST-1e,13,False,0,0,0,0,0,Dannie Fredersend,False
615,1266_01,Mars,False,F/245/S,TRAPPIST-1e,13,False,1363,259,75,0,0,Mins Prist,False
616,1268_01,Mars,True,F/253/P,55 Cancri e,24,False,0,0,0,0,0,Chonts Backo,False
617,1270_01,Europa,False,B/54/S,55 Cancri e,,False,0,6860,1,131,27,Majorab Platch,False
618,1272_01,Earth,False,G/192/S,55 Cancri e,32,False,1,0,0,636,172,Shany Coopelandez,False
619,1275_01,Earth,False,F/255/P,TRAPPIST-1e,24,False,3,53,4,0,656,Carly Mirezavis,False
620,1276_01,Mars,False,E/93/S,TRAPPIST-1e,27,False,0,0,0,0,0,Toal Dutte,False
621,1277_01,Earth,False,F/256/P,TRAPPIST-1e,24,False,673,0,65,,0,Juane Burnerez,False
622,1290_01,Mars,False,F/249/S,TRAPPIST-1e,34,False,987,0,54,200,0,Skunch Bush,False
623,1296_01,Earth,False,F/262/P,PSO J318.5-22,26,False,153,1,0,0,538,Glasey Folemonley,False
624,1297_01,Earth,False,F/263/P,TRAPPIST-1e,22,False,0,0,2438,22,26,Mistie Langatein,False
625,1298_01,Earth,False,G/196/S,TRAPPIST-1e,10,False,0,0,0,0,0,Julies Kenzierry,False
626,1301_01,Earth,False,G/197/S,,28,False,124,328,423,17,36,Lyde Logannon,False
627,1301_02,Earth,True,G/197/S,TRAPPIST-1e,5,False,0,0,0,0,,Chael Logannon,False
628,1301_03,Earth,True,G/197/S,TRAPPIST-1e,,False,0,0,0,0,0,Ronard Logannon,False
629,1303_01,Earth,False,F/252/S,TRAPPIST-1e,29,False,,0,430,6,0,Nathy Howenters,False
630,1305_01,Earth,False,F/253/S,TRAPPIST-1e,17,False,97,1882,7,0,32,Erine Brooke,False
631,1313_01,Earth,False,E/83/P,TRAPPIST-1e,18,False,39,653,92,0,6,Terrie Castannison,False
632,1314_01,Earth,False,F/254/S,PSO J318.5-22,35,False,9,0,0,1446,0,Bonyam Nichoan,False
633,1315_01,Earth,False,G/198/S,TRAPPIST-1e,42,False,99,806,0,0,2,Thery Watsongley,False
634,1318_01,Mars,True,F/255/S,55 Cancri e,35,False,0,0,0,0,0,All Hotty,False
635,1319_01,Europa,False,A/11/P,TRAPPIST-1e,42,False,13,2983,0,0,3311,Polar Couseced,False
636,1319_02,Europa,False,A/11/P,TRAPPIST-1e,33,False,0,139,1,1707,341,Geonon Couseced,False
637,1320_01,Earth,True,G/195/P,PSO J318.5-22,20,False,0,0,0,0,0,Miken Brenney,False
638,1320_02,Earth,True,G/195/P,TRAPPIST-1e,2,False,0,0,0,0,0,Derine Brenney,False
639,1320_03,Earth,True,G/195/P,TRAPPIST-1e,2,False,0,0,0,0,0,Stenny Brenney,False
640,1321_01,Mars,True,E/96/S,TRAPPIST-1e,43,False,0,0,0,0,0,Rail Gine,False
641,1321_02,Mars,True,F/256/S,TRAPPIST-1e,10,False,0,0,0,0,0,Swal Gine,False
642,1321_03,Mars,False,F/256/S,TRAPPIST-1e,26,False,2246,0,332,17,8,Trise Gine,False
643,1321_04,Mars,False,E/96/S,TRAPPIST-1e,42,False,26,0,842,430,0,Zelowl Gine,False
644,1327_01,Earth,True,G/197/P,TRAPPIST-1e,24,False,0,0,0,0,0,Tin Browlerson,False
645,1329_01,Mars,False,F/268/P,TRAPPIST-1e,32,False,1006,0,372,126,0,Wer Emead,False
646,1334_01,Earth,False,F/270/P,TRAPPIST-1e,23,False,0,38,0,337,448,Joanie Caineson,False
647,1338_01,Europa,True,C/51/P,55 Cancri e,,False,0,0,0,0,0,Shamak Ineart,False
648,1338_02,Europa,True,C/51/P,TRAPPIST-1e,15,False,0,0,0,0,0,Proxima Ineart,False
649,1339_01,Earth,True,G/202/S,TRAPPIST-1e,15,False,0,0,0,0,0,Pristy Booness,False
650,1341_01,Earth,False,G/204/S,TRAPPIST-1e,,False,0,306,1,602,0,Winia Brooke,False
651,1341_02,Earth,True,G/204/S,TRAPPIST-1e,15,False,0,0,0,,0,Hery Brooke,False
652,1341_03,Earth,False,G/204/S,55 Cancri e,13,False,0,474,0,0,0,Janne Brooke,False
653,1343_01,Europa,False,A/12/P,TRAPPIST-1e,33,False,3,977,0,1908,7557,Kabiak Daterle,False
654,1343_02,Europa,False,A/12/P,,47,False,0,4192,888,901,2,Furudah Daterle,False
655,1343_03,Europa,False,A/12/P,55 Cancri e,27,False,2201,461,0,251,159,Winon Daterle,False
656,1344_01,Earth,False,F/259/S,PSO J318.5-22,18,False,34,,0,1,611,Elson Saley,False
657,1346_01,Earth,False,G/201/P,TRAPPIST-1e,10,False,0,0,0,,0,Lillen Josesh,False
658,1349_01,Earth,True,G/205/S,TRAPPIST-1e,40,False,0,0,0,0,0,Naomie Lowelliott,False
659,1349_02,Earth,True,G/205/S,55 Cancri e,28,False,0,0,0,0,0,Toniel Lowelliott,False
660,1354_01,Mars,False,F/263/S,55 Cancri e,23,False,1242,26,0,19,0,Honjay Saste,False
661,1354_02,Mars,False,E/99/S,TRAPPIST-1e,23,False,0,0,0,0,0,Beals Seen,False
662,1354_03,Mars,True,F/263/S,55 Cancri e,41,False,0,0,0,0,0,Ritars Seen,False
663,1354_04,Mars,False,D/47/S,TRAPPIST-1e,20,False,89,0,2620,0,0,Oatch Saste,False
664,1354_05,Mars,True,F/263/S,TRAPPIST-1e,29,False,0,0,0,0,0,Clus Saste,False
665,1354_06,Mars,True,F/263/S,TRAPPIST-1e,17,False,0,0,0,0,0,Mose Seen,False
666,1354_07,Mars,False,F/263/S,TRAPPIST-1e,21,False,23,0,1247,17,1,Lakes Saste,False
667,1358_01,Mars,True,F/273/P,TRAPPIST-1e,25,False,0,0,0,0,0,Kies Pate,False
668,1358_02,Mars,False,E/84/P,TRAPPIST-1e,25,False,807,168,45,0,0,Chid Pate,False
669,1359_01,Earth,False,G/204/P,TRAPPIST-1e,28,False,0,171,,0,280,Essara Mcfaddenson,False
670,1361_01,Mars,True,F/264/S,TRAPPIST-1e,24,False,0,0,0,0,0,Pus Sche,False
671,1361_02,Mars,False,E/101/S,TRAPPIST-1e,56,False,936,0,363,0,0,Herms Sche,False
672,1363_01,Earth,False,G/205/P,TRAPPIST-1e,36,False,63,556,0,192,0,Garion Flowensley,False
673,1364_01,Earth,False,F/266/S,PSO J318.5-22,20,False,1018,0,0,201,11,Sandie Coxterez,False
674,1364_02,Earth,False,F/266/S,TRAPPIST-1e,50,False,90,681,10,0,22,Kell Coxterez,False
675,1367_01,Earth,True,G/207/P,PSO J318.5-22,29,False,0,0,0,0,0,Joycey Rosalanenn,False
676,1369_01,Earth,False,F/274/P,TRAPPIST-1e,34,False,10,900,0,23,0,Gwenda Brownings,False
677,1369_02,Earth,True,G/209/P,PSO J318.5-22,40,False,0,0,0,0,0,Debony Ocherman,False
678,1369_03,Earth,False,G/209/P,TRAPPIST-1e,20,False,0,1822,0,0,6,,False
679,1372_01,Earth,True,G/210/P,TRAPPIST-1e,36,False,0,0,0,0,0,Thery Cobson,False
680,1373_01,Earth,False,E/103/S,TRAPPIST-1e,25,False,2,145,830,14,1,Nelsie Woody,False
681,1374_01,Europa,True,B/59/S,55 Cancri e,25,True,0,0,0,0,0,Dhenah Beling,False
682,1388_01,Earth,True,G/211/S,PSO J318.5-22,17,False,0,0,0,0,0,Eddiey Boyersons,False
683,1392_01,Europa,False,B/46/P,TRAPPIST-1e,42,False,0,2799,23,151,1260,Menchah Horbox,False
684,1394_01,Earth,True,G/213/S,PSO J318.5-22,47,False,0,0,0,0,0,Elson Gregordy,False
685,1396_01,Earth,False,F/277/P,TRAPPIST-1e,23,,212,832,363,35,0,Charry Mclarseney,False
686,1405_01,Mars,False,E/87/P,TRAPPIST-1e,,False,133,0,1166,0,0,Mites Sache,False
687,1409_01,Mars,False,D/50/S,TRAPPIST-1e,39,True,2012,38,1274,0,0,Crick Soun,False
688,1409_02,Mars,True,E/107/S,TRAPPIST-1e,43,False,0,0,0,0,0,Rosts Soun,False
689,1411_01,Earth,False,E/88/P,TRAPPIST-1e,23,False,0,1589,0,0,50,Allie Hammonton,False
690,1418_01,Earth,False,F/281/P,TRAPPIST-1e,46,False,0,550,346,6,0,Lillia Georgasey,False
691,1422_01,Europa,True,A/15/S,55 Cancri e,31,False,0,0,0,0,0,Naslon Qualelfic,False
692,1422_02,Europa,False,A/15/S,TRAPPIST-1e,37,False,45,17,213,3183,161,Tabdhib Qualelfic,False
693,1422_03,Europa,False,A/15/S,55 Cancri e,48,False,58,105,0,7536,103,Grasath Qualelfic,False
694,1429_01,Mars,False,F/276/S,TRAPPIST-1e,28,False,300,0,741,0,0,Flynx Frasp,False
695,1432_01,Mars,False,F/277/S,TRAPPIST-1e,38,False,473,0,871,2,0,Mars Graie,False
696,1432_02,Mars,False,D/51/S,TRAPPIST-1e,31,False,2565,9,4,0,0,Chees Graie,False
697,1436_01,Earth,False,F/278/S,TRAPPIST-1e,35,False,18,4,926,0,0,Coren Yatters,False
698,1437_01,Earth,False,G/224/P,PSO J318.5-22,28,False,0,0,0,422,351,Alfrey Hodes,False
699,1441_01,Earth,False,F/284/P,TRAPPIST-1e,29,False,34,260,24,485,0,,False
700,1446_01,Earth,False,G/226/P,TRAPPIST-1e,19,False,0,174,0,490,10,Lanedy Prickmantes,False
701,1448_01,Earth,False,G/228/P,TRAPPIST-1e,,False,20,571,0,36,0,Mabley Yorkland,False
702,1449_01,Mars,False,E/90/P,TRAPPIST-1e,44,False,1042,0,5,1,0,Forms Shbre,False
703,1456_01,Earth,False,G/222/S,TRAPPIST-1e,59,False,1,1,0,771,0,Deanne Cardsay,False
704,1459_01,Earth,False,F/281/S,55 Cancri e,23,False,183,36,0,0,419,Brada Acobsond,False
705,1464_01,Earth,False,G/232/P,PSO J318.5-22,48,False,2,0,0,783,0,Aliedy Combson,False
706,1466_01,Earth,True,G/225/S,TRAPPIST-1e,49,False,0,0,0,0,0,Doryn Raney,False
707,1468_01,Earth,False,G/234/P,TRAPPIST-1e,15,False,0,628,0,0,0,Karia Nasquez,False
708,1469_01,Mars,False,F/283/S,TRAPPIST-1e,30,False,799,0,98,40,661,Fal Chité,False
709,1469_02,Mars,False,F/283/S,TRAPPIST-1e,20,False,679,35,1090,50,0,Flys Chité,False
710,1470_01,Earth,True,G/235/P,TRAPPIST-1e,20,False,0,0,0,0,0,Julin Rasmussony,False
711,1471_01,Earth,False,G/226/S,,6,False,0,0,0,0,0,Reneen Morez,False
712,1471_02,,True,G/226/S,TRAPPIST-1e,1,False,0,0,0,0,0,Weney Morez,False
713,1471_03,Earth,False,,TRAPPIST-1e,1,False,0,0,0,0,0,Erina Bradamss,False
714,1471_04,Earth,False,G/226/S,TRAPPIST-1e,2,False,0,0,0,0,0,Kaye Bradamss,False
715,1471_05,Earth,True,G/226/S,TRAPPIST-1e,8,False,0,0,0,0,0,Kentha Morez,False
716,1472_01,Earth,True,G/236/P,PSO J318.5-22,29,False,0,0,0,0,0,Kimena Dillips,False
717,1473_01,Earth,False,F/286/P,TRAPPIST-1e,43,False,41,0,0,0,570,Cline Valezaley,False
718,1473_02,Earth,False,G/237/P,TRAPPIST-1e,73,False,5,0,0,568,55,Jarena Valezaley,False
719,1475_01,Earth,False,F/288/P,TRAPPIST-1e,48,False,0,2,774,0,95,Thel Ramoran,False
720,1476_01,Earth,False,G/227/S,55 Cancri e,24,False,515,16,0,76,106,Heremy Cleachrand,False
721,1477_01,Europa,False,B/48/P,TRAPPIST-1e,20,False,987,3691,0,0,796,Tarf Preeldy,False
722,1477_02,Europa,False,B/48/P,TRAPPIST-1e,17,False,1,1598,0,7498,0,Shabih Preeldy,False
723,1480_01,Earth,True,G/238/P,TRAPPIST-1e,42,False,0,0,0,0,0,Melia Dicksons,False
724,1482_01,Mars,True,F/284/S,TRAPPIST-1e,22,False,0,0,0,0,0,Prish Bancy,False
725,1483_01,Earth,False,E/92/P,PSO J318.5-22,54,False,240,0,629,0,0,Aude Brownson,False
726,1486_01,Earth,True,G/228/S,TRAPPIST-1e,41,False,0,0,0,0,0,Randa Tuckers,False
727,1487_01,Earth,True,G/239/P,PSO J318.5-22,0,False,0,0,0,0,0,Shally Knoxtones,False
728,1487_02,Earth,False,G/239/P,TRAPPIST-1e,20,False,0,619,165,0,0,Katiey Knoxtones,False
729,1492_01,Europa,False,C/57/S,55 Cancri e,54,False,1,695,,522,7382,Zedasim Aneetle,False
730,1492_02,Europa,False,C/57/S,55 Cancri e,73,False,22,30,0,1616,103,Algrafi Aneetle,False
731,1494_01,Earth,False,F/286/S,55 Cancri e,17,False,583,1,0,0,6,Eilace Leblanchez,False
732,1495_01,Earth,False,,TRAPPIST-1e,21,False,0,0,18,758,0,Wenise Dukertyler,False
733,1495_02,Earth,True,G/241/P,55 Cancri e,60,False,0,0,0,0,0,Elancy Dukertyler,False
734,1496_01,Earth,True,G/242/P,TRAPPIST-1e,50,False,0,0,0,0,0,Estine Scottney,False
735,1497_01,Mars,True,F/294/P,TRAPPIST-1e,17,False,0,0,0,0,0,Chios Chmad,False
736,1497_02,Mars,True,F/294/P,TRAPPIST-1e,18,False,0,0,0,0,0,Pil Chmad,False
737,1502_01,,False,C/54/P,55 Cancri e,25,False,0,170,1,601,7470,Acraban Foraud,False
738,1502_02,Europa,False,C/54/P,55 Cancri e,57,True,1,3637,0,3,,Avitons Donotaked,False
